NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;DRR;QDRR;STATUS_FXI3S;STATUS_DXI3S
75116008;LONGCHAMP;48.854833;2.233667;27;20250322;4.8;1;11.6;1;443;9;18.5;1;1440;9;13.1;1;15.1;1;6.9;1;10.0;9;;;0;9;2.6;1;;;7.9;1;150;1;1658;9;15.0;1;140;1;1653;9;;;;;;;14.2;1;140;1;1653;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250323;0.8;1;7.7;1;238;9;15.1;1;1515;9;10.5;1;11.4;1;7.4;1;5.3;9;;;0;9;2.2;1;;;3.9;1;200;1;1209;9;7.4;1;220;1;1421;9;;;;;;;6.7;1;220;1;1421;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250324;0.0;1;3.7;1;522;9;16.0;1;1157;9;11.5;1;9.9;1;12.3;1;0.2;9;;;0;9;1.5;1;;;3.7;1;320;1;1707;9;6.1;1;290;1;1701;9;;;;;;;5.5;1;310;1;1629;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250325;0.0;1;8.5;1;805;9;15.5;1;1411;9;10.9;1;12.0;1;7.0;1;8.7;9;;;0;9;3.0;1;;;4.7;1;360;1;543;9;7.6;1;300;1;1307;9;;;;;;;7.3;1;300;1;1307;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250326;0.0;1;8.7;1;2250;9;15.5;1;1525;9;10.5;1;12.1;1;6.8;1;5.0;9;;;0;9;2.6;1;;;4.9;1;20;1;1855;9;7.7;1;30;1;1853;9;;;;;;;7.4;1;30;1;1457;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250327;0.4;1;0.2;1;558;9;16.6;1;1502;9;8.4;1;8.4;1;16.4;1;-3.4;9;;;0;9;1.4;1;;;3.9;1;360;1;1022;9;7.5;1;20;1;1121;9;;;;;;;6.9;1;20;1;1121;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250328;5.0;1;3.1;1;2315;9;13.8;1;1332;9;8.6;1;8.5;1;10.7;1;-1.6;9;;;0;9;2.4;1;;;5.3;1;310;1;1748;9;11.0;1;330;1;1745;9;;;;;;;10.1;1;330;1;1745;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250329;0.0;1;6.4;1;555;9;14.5;1;1402;9;9.2;1;10.5;1;8.1;1;3.4;9;;;0;9;3.2;1;;;6.1;1;350;1;1222;9;10.3;1;10;1;1314;9;;;;;;;9.5;1;10;1;1315;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250330;0.0;1;1.9;1;2234;9;17.3;1;1508;9;10.8;1;9.6;1;15.4;1;-1.9;9;;;0;9;2.4;1;;;5.6;1;330;1;1553;9;10.4;1;330;1;1412;9;;;;;;;9.6;1;330;1;1412;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250331;0.0;1;2.6;1;421;9;15.7;1;1515;9;9.9;1;9.2;1;13.1;1;-1.4;9;;;0;9;2.4;1;;;4.9;1;10;1;945;9;8.6;1;20;1;1538;9;;;;;;;8.0;1;20;1;1538;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250401;0.0;1;3.0;1;423;9;15.5;1;1228;9;10.3;1;9.3;1;12.5;1;-2.2;9;;;0;9;3.9;1;;;7.7;1;60;1;1556;9;16.6;1;80;1;1611;9;;;;;;;13.8;1;90;1;1713;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250402;0.0;1;6.7;1;419;9;17.9;1;1524;9;12.5;1;12.3;1;11.2;1;2.1;9;;;0;9;3.0;1;;;5.0;1;80;1;827;9;9.7;1;50;1;103;9;;;;;;;8.8;1;50;1;210;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250403;0.0;1;4.7;1;504;9;21.8;1;1518;9;13.6;1;13.3;1;17.1;1;0.8;9;;;0;9;1.9;1;;;5.4;1;150;1;950;9;11.0;1;140;1;1056;9;;;;;;;10.2;1;160;1;1200;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250404;0.0;1;7.2;1;241;9;24.0;1;1401;9;15.2;1;15.6;1;16.8;1;3.6;9;;;0;9;1.4;1;;;4.5;1;70;1;1351;9;9.6;1;60;1;1429;9;;;;;;;9.2;1;60;1;1238;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250405;0.0;1;4.2;1;514;9;24.8;1;1416;9;15.9;1;14.5;1;20.6;1;0.0;9;;;0;9;2.2;1;;;4.7;1;30;1;1121;9;8.9;1;20;1;1437;9;;;;;;;8.1;1;20;1;1330;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250406;0.0;1;5.2;1;451;9;18.5;1;1438;9;12.8;1;11.9;1;13.3;1;0.0;9;;;0;9;2.7;1;;;5.9;1;30;1;1148;9;10.4;1;10;1;1011;9;;;;;;;9.5;1;10;1;1011;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250407;0.0;1;0.2;1;509;9;17.6;1;1526;9;9.6;1;8.9;1;17.4;1;-4.1;9;;;0;9;1.8;1;;;4.9;1;20;1;1105;9;9.0;1;10;1;1103;9;;;;;;;7.8;1;10;1;1103;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250408;0.0;1;0.2;1;438;9;19.1;1;1424;9;9.8;1;9.7;1;18.9;1;-3.7;9;;;0;9;1.1;1;;;3.9;1;10;1;1242;9;7.5;1;360;1;1235;9;;;;;;;7.3;1;360;1;1235;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250409;0.2;1;1.2;1;440;9;18.6;1;1425;9;11.3;1;9.9;1;17.4;1;-2.7;9;;;0;9;2.8;1;;;5.9;1;20;1;1704;9;10.6;1;10;1;1655;9;;;;;;;10.1;1;10;1;1655;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250410;0.0;1;4.3;1;355;9;16.7;1;1507;9;9.9;1;10.5;1;12.4;1;-0.4;9;;;0;9;2.5;1;;;5.5;1;10;1;830;9;8.8;1;360;1;823;9;;;;;;;8.0;1;360;1;823;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250411;0.2;1;1.2;1;523;9;21.5;1;1525;9;12.2;1;11.4;1;20.3;1;-2.5;9;;;0;9;1.5;1;;;3.5;1;100;1;1609;9;6.7;1;110;1;1038;9;;;;;;;6.2;1;110;1;1038;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250412;4.4;1;2.9;1;501;9;22.1;1;1248;9;13.1;1;12.5;1;19.2;1;-1.2;9;;;0;9;2.5;1;;;6.7;1;190;1;1318;9;11.3;1;180;1;1354;9;;;;;;;10.1;1;180;1;1354;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250413;0.0;1;12.8;1;618;9;17.9;1;1504;9;13.9;1;15.4;1;5.1;1;11.3;9;;;0;9;2.8;1;;;5.1;1;210;1;133;9;9.9;1;210;1;37;9;;;;;;;9.5;1;210;1;37;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250414;1.0;1;3.7;1;517;9;19.7;1;1501;9;12.4;1;11.7;1;16.0;1;0.0;9;;;0;9;1.4;1;;;5.1;1;160;1;1347;9;8.3;1;150;1;1343;9;;;;;;;7.9;1;150;1;1329;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250415;0.0;1;10.0;1;2028;9;18.5;1;1039;9;14.2;1;14.3;1;8.5;1;6.4;9;;;0;9;3.5;1;;;8.0;1;190;1;1424;9;15.0;1;210;1;1446;9;;;;;;;12.9;1;190;1;1611;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250416;0.0;1;7.9;1;518;9;15.1;1;1433;9;10.7;1;11.5;1;7.2;1;6.5;9;;;0;9;2.1;1;;;4.2;1;150;1;1436;9;7.5;1;250;1;610;9;;;;;;;6.8;1;250;1;610;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250417;0.0;1;1.8;1;514;9;17.5;1;1149;9;10.9;1;9.7;1;15.7;1;-1.1;9;;;0;9;1.5;1;;;3.9;1;90;1;1345;9;9.1;1;330;1;1018;9;;;;;;;7.7;1;330;1;1018;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250418;0.0;1;6.6;1;514;9;18.9;1;1355;9;13.4;1;12.8;1;12.3;1;2.8;9;;;0;9;3.8;1;;;5.9;1;130;1;1120;9;10.5;1;120;9;2121;9;;;;;;;9.6;1;150;1;2249;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250419;4.6;1;9.5;1;507;9;20.3;1;1614;9;13.6;1;14.9;1;10.8;1;6.8;9;;;0;9;1.9;1;;;5.0;1;130;1;15;9;11.7;1;140;1;34;9;;;;;;;9.9;1;140;1;34;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250420;3.4;1;10.6;1;2210;9;16.9;1;1344;9;12.7;1;13.8;1;6.3;1;8.1;9;;;0;9;2.7;1;;;6.0;1;170;1;1432;9;12.9;1;180;1;1428;9;;;;;;;12.5;1;180;1;1428;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250421;1.4;1;9.7;1;2;9;15.6;1;1433;9;11.5;1;12.7;1;5.9;1;6.3;9;;;0;9;1.3;1;;;4.6;1;330;1;1453;9;9.1;1;330;1;1445;9;;;;;;;8.7;1;330;1;1445;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250422;1.8;1;5.0;1;101;9;17.3;1;1238;9;11.9;1;11.2;1;12.3;1;3.2;9;;;0;9;0.9;1;;;3.9;1;360;1;1143;9;6.5;1;340;1;1143;9;;;;;;;6.1;1;340;1;1143;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250423;15.5;1;9.0;1;632;9;16.8;1;1209;9;11.1;1;12.9;1;7.8;1;6.2;9;;;0;9;2.3;1;;;6.1;1;300;1;1255;9;11.1;1;280;1;1247;9;;;;;;;10.2;1;280;1;1247;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250424;0.0;1;6.8;1;2218;9;16.5;1;1352;9;12.3;1;11.7;1;9.7;1;3.9;9;;;0;9;2.5;1;;;5.3;1;360;1;1503;9;8.9;1;330;1;1535;9;;;;;;;8.3;1;330;1;1535;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250425;0.2;1;4.1;1;140;9;16.0;1;1518;9;11.0;1;10.1;1;11.9;1;1.6;9;;;0;9;1.5;1;;;3.3;1;20;1;210;9;5.7;1;10;1;1351;9;;;;;;;5.0;1;20;1;239;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250426;0.0;1;4.0;1;413;9;19.9;1;1449;9;13.0;1;12.0;1;15.9;1;1.5;9;;;0;9;2.3;1;;;5.2;1;20;1;1438;9;9.8;1;20;1;1144;9;;;;;;;8.8;1;20;1;1144;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250427;0.0;1;8.9;1;426;9;22.4;1;1313;9;15.4;1;15.7;1;13.5;1;5.9;9;;;0;9;2.4;1;;;4.9;1;360;1;1339;9;9.0;1;350;1;1311;9;;;;;;;8.2;1;350;1;1336;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250428;0.0;1;6.1;1;408;9;24.2;1;1351;9;16.1;1;15.2;1;18.1;1;3.7;9;;;0;9;1.5;1;;;4.4;1;30;1;1504;9;13.7;1;340;1;1459;9;;;;;;;12.3;1;340;1;1459;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250429;0.0;1;6.5;1;504;9;25.7;1;1517;9;16.7;1;16.1;1;19.2;1;3.1;9;;;0;9;1.4;1;;;4.5;1;30;1;1345;9;8.3;1;20;1;1343;9;;;;;;;7.9;1;20;1;1343;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250430;0.2;1;7.4;1;411;9;28.0;1;1359;9;18.3;1;17.7;1;20.6;1;4.1;9;;;0;9;1.0;1;;;3.1;1;360;1;1458;9;6.2;1;40;1;1207;9;;;;;;;5.9;1;40;1;1207;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250501;0.0;1;9.2;1;341;9;29.3;1;1441;9;19.4;1;19.3;1;20.1;1;5.5;9;;;0;9;1.7;1;;;4.9;1;180;1;1500;9;9.9;1;150;1;1251;9;;;;;;;9.1;1;150;1;1251;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250502;0.0;1;10.3;1;426;9;28.1;1;1236;9;20.3;1;19.2;1;17.8;1;6.6;9;;;0;9;1.1;1;;;4.1;1;20;1;1533;9;6.3;1;360;1;1333;9;;;;;;;5.9;1;360;1;1333;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250503;19.2;1;13.0;1;1426;9;27.0;1;1212;9;18.4;1;20.0;1;14.0;1;7.1;9;;;0;9;2.2;1;;;7.3;1;320;1;1409;9;18.4;1;310;1;1406;9;;;;;;;15.7;1;310;1;1406;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250504;0.0;1;9.3;1;516;9;17.0;1;1407;9;12.2;1;13.2;1;7.7;1;8.2;9;;;0;9;5.0;1;;;7.2;1;10;1;1819;9;13.7;1;50;9;2143;9;;;;;;;12.1;1;350;1;1812;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250505;0.0;1;6.6;1;251;9;15.3;1;1321;9;10.7;1;11.0;1;8.7;1;5.0;9;;;0;9;4.2;1;;;6.8;1;20;1;725;9;11.5;1;20;1;719;9;;;;;;;11.0;1;20;1;719;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250506;0.0;1;6.0;1;2307;9;17.0;1;1340;9;12.3;1;11.5;1;11.0;1;3.5;9;;;0;9;4.6;1;;;6.8;1;10;1;1002;9;12.1;1;20;1;1238;9;;;;;;;11.2;1;20;1;1238;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250507;0.0;1;9.2;1;149;9;17.2;1;1521;9;12.1;1;13.2;1;8.0;1;7.7;9;;;0;9;3.9;1;;;5.5;1;20;1;411;9;9.8;1;20;1;648;9;;;;;;;9.5;1;20;1;648;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250508;0.0;1;5.6;1;242;9;18.7;1;1230;9;13.2;1;12.2;1;13.1;1;4.2;9;;;0;9;2.7;1;;;6.0;1;20;1;1611;9;9.8;1;10;1;1608;9;;;;;;;9.4;1;10;1;1608;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250509;0.0;1;9.6;1;437;9;20.5;1;1333;9;14.4;1;15.1;1;10.9;1;5.5;9;;;0;9;2.3;1;;;4.5;1;80;1;1414;9;9.6;1;70;1;1534;9;;;;;;;9.2;1;70;1;1534;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250510;0.0;1;4.6;1;427;9;23.3;1;1559;9;16.4;1;14.0;1;18.7;1;1.9;9;;;;;2.3;1;;;5.2;1;90;1;1115;9;11.4;1;70;1;1152;9;;;;;;;9.7;1;70;1;1152;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250511;3.4;1;8.9;1;226;9;24.1;1;1347;9;17.4;1;16.5;1;15.2;1;6.1;9;;;0;9;2.4;1;;;4.6;1;160;1;1539;9;8.9;1;180;1;1118;9;;;;;;;7.7;1;140;1;1033;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250512;0.2;1;12.2;1;412;9;21.3;1;1551;9;15.5;1;16.8;1;9.1;1;11.4;9;;;0;9;1.9;1;;;4.7;1;160;1;1155;9;7.7;1;190;1;1219;9;;;;;;;7.1;1;150;1;1152;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250513;2.8;1;6.5;1;413;9;23.8;1;1426;9;15.0;1;15.2;1;17.3;1;4.6;9;;;0;9;0.8;1;;;5.0;1;40;1;1548;1;10.6;1;40;1;1539;9;;;;;;;9.4;1;40;1;1539;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250514;0.0;1;7.3;1;334;9;25.9;1;1428;9;17.9;1;16.6;1;18.6;1;4.9;9;;;0;9;2.0;1;;;5.4;1;20;9;2120;9;9.2;1;360;9;2122;9;;;;;;;8.5;1;360;1;2122;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250515;0.4;1;9.0;1;435;9;17.4;1;1316;9;13.0;1;13.2;1;8.4;1;7.8;9;;;0;9;4.6;1;;;6.6;1;350;1;1345;9;11.2;1;340;1;850;9;;;;;;;10.6;1;30;1;1357;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250516;0.0;1;4.9;1;330;9;21.2;1;1450;9;14.3;1;13.1;1;16.3;1;2.1;9;;;0;9;3.6;1;;;6.9;1;20;9;1941;9;11.9;1;50;1;1509;9;;;;;;;10.0;1;340;1;1801;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250517;0.0;1;9.0;1;49;9;19.8;1;1517;9;13.6;1;14.4;1;10.8;1;7.3;9;;;0;9;2.8;1;;;5.4;1;20;1;9;9;9.5;1;30;1;1304;9;;;;;;;8.5;1;350;1;405;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250518;0.0;1;4.5;1;320;9;21.0;1;1438;9;13.2;1;12.8;1;16.5;1;1.0;9;;;0;9;1.9;1;;;3.8;1;350;1;1232;9;6.4;1;10;1;1224;9;;;;;;;6.0;1;10;1;1232;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250519;0.0;1;3.9;1;432;9;23.7;1;1443;9;14.8;1;13.8;1;19.8;1;0.6;9;;;0;9;1.7;1;;;3.9;1;10;1;834;9;7.5;1;50;1;1010;9;;;;;;;7.1;1;20;1;938;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250520;0.0;1;7.2;1;436;9;25.3;1;1505;9;18.1;1;16.3;1;18.1;1;4.2;9;;;0;9;2.5;1;;;5.3;1;350;1;1336;9;9.9;1;20;9;2014;9;;;;;;;8.9;1;70;1;1044;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250521;9.6;1;8.6;1;343;9;18.9;1;910;9;13.2;1;13.8;1;10.3;1;5.7;9;;;0;9;1.0;1;;;3.2;1;330;9;2347;9;5.8;1;310;9;2041;9;;;;;;;5.5;1;310;1;2041;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250522;0.0;1;8.6;1;330;9;21.1;1;1448;9;14.3;1;14.9;1;12.5;1;7.8;9;;;0;9;3.3;1;;;4.9;1;10;1;904;9;9.6;1;330;1;1505;9;;;;;;;8.3;1;330;1;1505;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250523;0.0;1;4.8;1;418;9;19.4;1;1351;9;12.5;1;12.1;1;14.6;1;2.5;9;;;0;9;1.8;1;;;4.5;1;350;1;1300;9;9.2;1;340;1;1254;9;;;;;;;7.7;1;340;1;1254;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250524;0.0;1;4.2;1;48;9;21.5;1;1320;9;15.4;1;12.9;1;17.3;1;1.4;9;;;0;9;2.4;1;;;4.9;1;250;1;1611;9;10.9;1;240;1;1334;9;;;;;;;10.0;1;240;1;1334;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250525;1.2;1;15.1;1;533;9;22.2;1;1350;9;17.1;1;18.7;1;7.1;1;12.8;9;;;0;9;3.3;1;;;7.6;1;310;1;1441;9;14.6;1;300;1;1433;9;;;;;;;14.0;1;300;1;1433;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250526;0.0;1;10.8;1;357;9;20.3;1;1218;9;15.7;1;15.6;1;9.5;1;8.3;9;;;0;9;2.4;1;;;4.3;1;220;1;1225;9;9.0;1;290;1;1036;9;;;;;;;8.0;1;290;1;1036;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250527;1.0;1;12.6;1;432;9;19.6;1;1740;9;16.6;1;16.1;1;7.0;1;10.6;9;;;0;9;3.6;1;;;5.8;1;210;1;1307;9;11.6;1;260;9;2321;9;;;;;;;10.8;1;260;1;2321;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250528;0.4;1;14.2;1;437;9;22.6;1;1535;9;17.1;1;18.4;1;8.4;1;13.4;9;;;0;9;3.5;1;;;6.1;1;300;1;1445;9;12.7;1;290;1;1235;9;;;;;;;11.6;1;290;1;1235;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250529;0.0;1;8.9;1;225;9;25.3;1;1540;9;18.6;1;17.1;1;16.4;1;4.3;9;;;0;9;1.8;1;;;3.8;1;210;1;1214;9;8.3;1;200;1;1118;9;;;;;;;7.5;1;190;1;1211;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250530;0.0;1;10.7;1;429;9;30.3;1;1611;9;22.0;1;20.5;1;19.6;1;6.4;9;;;0;9;1.1;1;;;4.1;1;200;1;1551;9;7.6;1;210;1;1544;9;;;;;;;7.0;1;210;1;1544;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250531;0.0;1;13.5;1;403;9;29.9;1;1603;9;22.3;1;21.7;1;16.4;1;10.0;9;;;0;9;2.3;1;;;6.3;1;320;9;1945;9;9.9;1;310;9;1936;9;;;;;;;9.5;1;310;1;1936;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250601;0.0;1;15.7;1;344;9;24.7;1;1556;9;19.0;1;20.2;1;9.0;1;12.7;9;;;0;9;2.3;1;;;4.8;1;320;1;1018;9;8.1;1;330;1;1015;9;;;;;;;7.4;1;330;1;1016;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250602;0.0;1;13.6;1;50;9;22.8;1;1548;9;17.5;1;18.2;1;9.2;1;10.0;9;;;0;9;2.0;1;;;4.3;1;340;1;401;9;7.6;1;350;1;1300;9;;;;;;;7.1;1;350;1;1300;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250603;0.0;1;6.7;1;350;9;24.1;1;1207;9;17.8;1;15.4;1;17.4;1;1.7;9;;;0;9;2.8;1;;;5.5;1;200;1;1041;9;11.3;1;180;1;1032;9;;;;;;;10.5;1;180;1;1032;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250604;1.0;1;12.9;1;39;9;20.6;1;1525;9;16.2;1;16.8;1;7.7;1;8.1;9;;;0;9;2.4;1;;;4.1;1;210;9;2227;9;8.5;1;260;9;2329;9;;;;;;;7.9;1;200;1;2224;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250605;14.0;1;14.2;1;136;9;19.5;1;1139;9;16.2;1;16.9;1;5.3;1;11.4;9;;;0;9;4.5;1;;;7.3;1;200;1;1226;9;13.7;1;180;1;1521;9;;;;;;;12.6;1;180;1;1521;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250606;0.4;1;13.5;1;218;9;22.4;1;1408;9;17.1;1;18.0;1;8.9;1;12.6;9;;;0;9;2.7;1;;;5.4;1;220;1;1426;9;11.6;1;260;1;1345;9;;;;;;;9.7;1;210;1;1424;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250607;1.2;1;13.7;1;305;9;20.4;1;1353;9;16.5;1;17.1;1;6.7;1;12.2;9;;;0;9;3.6;1;;;5.9;1;220;1;1326;9;12.3;1;230;1;1609;9;;;;;;;10.6;1;230;1;1339;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250608;0.0;1;12.6;1;513;9;20.8;1;1429;9;15.3;1;16.7;1;8.2;1;11.9;9;;;0;9;2.8;1;;;5.1;1;320;1;902;9;10.6;1;250;1;738;9;;;;;;;9.0;1;270;1;107;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250609;0.2;1;8.3;1;324;9;23.8;1;1624;9;16.1;1;16.1;1;15.5;1;3.3;9;;;0;9;1.0;1;;;3.4;1;290;1;1102;9;7.4;1;260;1;1251;9;;;;;;;7.1;1;260;1;1251;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250610;0.0;1;8.2;1;316;9;25.6;1;1514;9;18.2;1;16.9;1;17.4;1;4.3;9;;;0;9;2.2;1;;;5.0;1;360;9;1908;9;8.1;1;320;1;1221;9;;;;;;;7.6;1;320;1;1221;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250611;0.0;1;10.4;1;342;9;27.8;1;1526;9;21.2;1;19.1;1;17.4;1;6.3;9;;;0;9;2.1;1;;;4.3;1;90;1;1732;9;7.9;1;80;1;1724;9;;;;;;;7.3;1;80;1;1724;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250612;0.0;1;14.4;1;418;9;31.8;1;1542;9;24.0;1;23.1;1;17.4;1;10.7;9;;;0;9;2.1;1;;;5.1;1;210;1;1254;9;10.6;1;220;1;1253;9;;;;;;;9.0;1;220;1;1253;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250613;5.6;1;17.1;1;401;9;33.5;1;1440;9;25.9;1;25.3;1;16.4;1;14.4;9;;;0;9;2.1;1;;;8.6;1;300;9;2031;9;18.2;1;280;9;2031;9;;;;;;;15.5;1;280;1;2031;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250614;0.8;1;17.9;1;319;9;28.7;1;1337;9;22.9;1;23.3;1;10.8;1;15.6;9;;;0;9;2.3;1;;;5.0;1;350;1;1858;9;8.9;1;320;1;1802;9;;;;;;;8.2;1;320;1;1802;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250615;0.2;1;16.8;1;935;9;24.0;1;1432;9;18.7;1;20.4;1;7.2;1;16.4;9;;;0;9;2.5;1;;;5.0;1;330;1;1617;9;9.0;1;330;1;1556;9;;;;;;;8.1;1;330;1;1557;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250616;0.0;1;8.7;1;351;9;26.9;1;1535;9;18.7;1;17.8;1;18.2;1;3.6;9;;;0;9;1.4;1;;;4.1;1;360;1;1518;9;8.2;1;40;1;1054;9;;;;;;;7.8;1;40;1;1054;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250617;0.2;1;11.4;1;351;9;30.3;1;1527;9;22.0;1;20.9;1;18.9;1;6.9;9;;;0;9;1.7;1;;;5.5;1;360;9;2029;9;8.7;1;360;9;2020;9;;;;;;;8.0;1;360;1;2022;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250618;0.0;1;13.3;1;257;9;29.8;1;1511;9;22.8;1;21.6;1;16.5;1;8.9;9;;;0;9;2.0;1;;;4.5;1;360;1;1542;9;7.7;1;320;1;1258;9;;;;;;;7.2;1;320;1;1258;9;;;0;1
75116008;LONGCHAMP;48.854833;2.233667;27;20250619;0.0;1;14.2;1;417;9;31.4;1;1355;9;24.7;1;22.8;1;17.2;1;10.2;9;;;0;9;2.4;1;;;4.7;1;20;1;1640;9;9.4;1;30;1;1635;9;;;;;;;8.1;1;30;1;1635;9;;;0;1
